CustomerID,TotalRevenue,TotalOrders,TotalItems,AvgOrderValue,FirstPurchase,LastPurchase,CustomerLifespanDays,RevenueBracket,FreqBracket
13259,292.32,1,132,3.36,2011-10-09 10:48:00,2011-10-09 10:48:00,0,£100-500,1 order
13260,557.62,1,142,69.7025,2011-10-09 13:21:00,2011-10-09 13:21:00,0,£500-1k,1 order
13261,944.1,2,210,104.9,2011-02-27 10:41:00,2011-03-16 12:22:00,17,£500-1k,2 orders
13262,200.29,1,125,18.208181818181817,2011-03-21 15:06:00,2011-03-21 15:06:00,0,£100-500,1 order
13263,7454.07,35,4780,4.444883720930233,2011-01-18 16:31:00,2011-12-08 13:59:00,323,£5k-10k,20+ orders
13265,2107.66,5,1752,23.1610989010989,2011-03-11 09:54:00,2011-10-17 15:02:00,220,£1k-5k,5-9 orders
13266,3834.2599999999998,12,4428,20.504064171122995,2011-03-28 10:14:00,2011-11-28 14:39:00,245,£1k-5k,10-19 orders
13267,4521.49,19,1969,21.428862559241704,2010-12-08 09:20:00,2011-12-07 11:12:00,364,£1k-5k,10-19 orders
13268,3214.69,11,3658,7.306113636363636,2011-03-17 13:20:00,2011-11-22 11:51:00,249,£1k-5k,10-19 orders
13269,5346.2300000000005,15,3514,16.91844936708861,2010-12-05 11:51:00,2011-12-08 14:53:00,368,£5k-10k,10-19 orders
13270,590.0,1,200,590.0,2010-12-08 14:53:00,2010-12-08 14:53:00,0,£500-1k,1 order
13271,217.38,1,253,2.264375,2011-11-02 14:31:00,2011-11-02 14:31:00,0,£100-500,1 order
13272,276.56,2,96,18.437333333333335,2011-09-11 12:06:00,2011-11-08 14:00:00,58,£100-500,2 orders
13273,138.98,1,153,8.68625,2011-08-18 14:02:00,2011-08-18 14:02:00,0,£100-500,1 order
13276,590.9300000000001,2,161,19.69766666666667,2011-09-01 10:03:00,2011-10-07 12:44:00,36,£500-1k,2 orders
13277,258.4,4,176,32.3,2011-07-29 10:06:00,2011-11-24 09:21:00,117,£100-500,3-4 orders
13278,542.73,1,537,11.798478260869565,2011-10-30 11:49:00,2011-10-30 11:49:00,0,£500-1k,1 order
13279,137.75,1,73,15.305555555555555,2011-09-22 17:24:00,2011-09-22 17:24:00,0,£100-500,1 order
13280,814.86,3,522,9.586588235294117,2011-01-06 17:10:00,2011-08-09 13:14:00,214,£500-1k,3-4 orders
13282,1132.14,3,307,30.59837837837838,2011-05-03 12:03:00,2011-11-21 15:33:00,202,£1k-5k,3-4 orders
13283,93.66,2,90,13.379999999999999,2011-06-07 12:39:00,2011-10-11 09:50:00,125,£0-100,2 orders
13284,201.19,1,91,15.476153846153846,2011-01-13 09:23:00,2011-01-13 09:23:00,0,£100-500,1 order
13285,2709.12,4,2051,14.487272727272726,2011-02-22 17:13:00,2011-11-16 13:19:00,266,£1k-5k,3-4 orders
13291,361.11,1,233,8.597857142857142,2011-07-07 10:36:00,2011-07-07 10:36:00,0,£100-500,1 order
13292,578.9399999999999,2,347,18.67548387096774,2011-02-28 15:00:00,2011-11-01 10:04:00,245,£500-1k,2 orders
13294,873.74,2,453,16.18037037037037,2011-04-04 12:37:00,2011-06-03 08:54:00,59,£500-1k,2 orders
13295,201.20000000000002,1,82,20.12,2010-12-15 11:21:00,2010-12-15 11:21:00,0,£100-500,1 order
13296,87.4,1,78,17.48,2011-07-25 13:46:00,2011-07-25 13:46:00,0,£0-100,1 order
13297,2089.85,4,963,35.421186440677964,2011-10-03 15:08:00,2011-12-02 09:32:00,59,£1k-5k,3-4 orders
13298,360.0,1,96,180.0,2011-12-08 13:11:00,2011-12-08 13:11:00,0,£100-500,1 order
13299,142.5,1,30,28.5,2011-03-16 12:55:00,2011-03-16 12:55:00,0,£100-500,1 order
13300,371.89,1,203,18.5945,2011-06-23 13:09:00,2011-06-23 13:09:00,0,£100-500,1 order
13301,618.09,4,345,7.630740740740741,2011-02-20 13:13:00,2011-08-28 11:25:00,188,£500-1k,3-4 orders
13302,63.75,1,5,63.75,2011-07-07 17:56:00,2011-07-07 17:56:00,0,£0-100,1 order
13304,300.42,1,238,14.305714285714286,2010-12-23 14:35:00,2010-12-23 14:35:00,0,£100-500,1 order
13305,2000.86,10,1232,24.701975308641973,2010-12-02 12:10:00,2011-12-05 15:15:00,368,£1k-5k,10-19 orders
13307,15.0,1,4,15.0,2011-08-11 17:14:00,2011-08-11 17:14:00,0,£0-100,1 order
13308,1385.51,3,843,25.657592592592593,2011-05-20 13:13:00,2011-11-17 09:31:00,180,£1k-5k,3-4 orders
13309,1456.79,5,1544,13.614859813084111,2011-02-04 12:29:00,2011-12-02 16:34:00,301,£1k-5k,5-9 orders
13310,1132.03,3,587,15.722638888888888,2011-01-19 14:50:00,2011-11-11 17:23:00,296,£1k-5k,3-4 orders
13311,598.57,2,305,23.02192307692308,2011-07-12 14:26:00,2011-12-05 12:55:00,145,£500-1k,2 orders
13313,1555.32,5,851,19.939999999999998,2011-01-04 10:00:00,2011-11-17 16:48:00,317,£1k-5k,5-9 orders
13314,775.94,3,560,12.515161290322581,2011-09-27 10:20:00,2011-12-08 12:29:00,72,£500-1k,3-4 orders
13316,5977.7300000000005,4,6948,68.70954022988506,2011-03-30 13:01:00,2011-11-02 13:40:00,217,£5k-10k,3-4 orders
13317,2273.68,6,1035,18.336129032258064,2010-12-16 09:22:00,2011-10-04 13:35:00,292,£1k-5k,5-9 orders
13318,640.76,3,304,32.038,2011-11-02 13:26:00,2011-12-08 18:51:00,36,£500-1k,3-4 orders
13319,10845.550000000001,26,4724,22.784768907563027,2010-12-09 10:04:00,2011-12-04 13:34:00,360,£10k+,20+ orders
13320,1548.7,4,1096,14.610377358490567,2011-05-10 10:29:00,2011-09-22 18:07:00,135,£1k-5k,3-4 orders
13321,567.36,2,372,51.57818181818182,2011-09-14 15:18:00,2011-09-28 15:24:00,14,£500-1k,2 orders
13322,199.48000000000002,1,117,7.9792000000000005,2011-11-22 14:21:00,2011-11-22 14:21:00,0,£100-500,1 order
13323,787.85,5,175,37.516666666666666,2011-09-16 13:23:00,2011-12-06 17:12:00,81,£500-1k,5-9 orders
13324,7121.95,10,5205,94.95933333333333,2010-12-14 09:50:00,2011-11-03 16:28:00,324,£5k-10k,10-19 orders
13325,675.3,1,240,56.275,2011-09-19 10:36:00,2011-09-19 10:36:00,0,£500-1k,1 order
13327,3627.77,8,1600,33.59046296296296,2010-12-09 15:32:00,2011-11-01 10:21:00,326,£1k-5k,5-9 orders
13328,1308.48,1,680,76.96941176470588,2011-01-27 15:22:00,2011-01-27 15:22:00,0,£1k-5k,1 order
13329,789.0,2,463,46.411764705882355,2010-12-08 10:11:00,2011-11-08 10:29:00,335,£500-1k,2 orders
13330,1140.93,3,751,21.526981132075473,2011-01-28 10:08:00,2011-09-08 12:27:00,223,£1k-5k,3-4 orders
13332,350.9,1,179,16.70952380952381,2011-11-25 13:30:00,2011-11-25 13:30:00,0,£100-500,1 order
13334,3536.82,3,1774,13.197089552238806,2011-02-07 11:42:00,2011-09-18 15:21:00,223,£1k-5k,3-4 orders
13336,795.12,1,559,15.590588235294117,2011-09-23 14:05:00,2011-09-23 14:05:00,0,£500-1k,1 order
13338,487.02,1,256,25.632631578947368,2011-07-05 09:06:00,2011-07-05 09:06:00,0,£100-500,1 order
13339,860.12,1,326,15.928148148148148,2011-05-23 08:31:00,2011-05-23 08:31:00,0,£500-1k,1 order
13340,10736.48,7,5770,80.12298507462687,2011-03-08 11:39:00,2011-10-25 13:15:00,231,£10k+,5-9 orders
13341,775.85,1,301,18.472619047619048,2011-03-24 09:50:00,2011-03-24 09:50:00,0,£500-1k,1 order
13343,353.43,1,135,18.60157894736842,2011-06-15 12:24:00,2011-06-15 12:24:00,0,£100-500,1 order
13344,2543.72,3,971,21.37579831932773,2011-03-07 10:28:00,2011-10-03 09:45:00,209,£1k-5k,3-4 orders
13345,389.5,1,141,19.475,2011-02-25 09:01:00,2011-02-25 09:01:00,0,£100-500,1 order
13347,341.36,1,205,42.67,2011-09-30 13:28:00,2011-09-30 13:28:00,0,£100-500,1 order
13348,233.76,1,136,16.697142857142858,2011-10-06 17:28:00,2011-10-06 17:28:00,0,£100-500,1 order
13349,247.32,1,225,15.4575,2011-11-29 08:07:00,2011-11-29 08:07:00,0,£100-500,1 order
13350,979.12,2,287,24.478,2011-09-21 13:33:00,2011-11-23 16:33:00,63,£500-1k,2 orders
13351,373.94,1,117,23.37125,2011-10-04 12:55:00,2011-10-04 12:55:00,0,£100-500,1 order
13352,397.97999999999996,1,321,16.5825,2011-10-10 13:55:00,2011-10-10 13:55:00,0,£100-500,1 order
13354,743.53,1,604,14.579019607843136,2011-09-29 13:17:00,2011-09-29 13:17:00,0,£500-1k,1 order
13355,674.7,1,314,21.084375,2011-08-09 14:48:00,2011-08-09 14:48:00,0,£500-1k,1 order
13356,768.24,1,325,18.291428571428572,2011-09-20 14:33:00,2011-09-20 14:33:00,0,£500-1k,1 order
13357,609.95,1,322,6.777222222222223,2011-03-27 13:56:00,2011-03-27 13:56:00,0,£500-1k,1 order
13358,439.03,1,285,15.138965517241378,2011-03-16 11:52:00,2011-03-16 11:52:00,0,£100-500,1 order
13359,439.56,1,161,19.11130434782609,2011-10-07 09:30:00,2011-10-07 09:30:00,0,£100-500,1 order
13362,3090.7400000000002,4,1382,18.618915662650604,2011-02-25 11:33:00,2011-11-30 14:41:00,278,£1k-5k,3-4 orders
13363,992.5,2,710,16.541666666666668,2011-10-27 10:46:00,2011-11-22 12:40:00,26,£500-1k,2 orders
13364,134.95999999999998,1,71,13.495999999999999,2011-09-29 18:13:00,2011-09-29 18:13:00,0,£100-500,1 order
13365,2225.37,2,1247,17.385703125,2011-05-06 12:00:00,2011-11-06 12:36:00,184,£1k-5k,2 orders
13366,56.160000000000004,1,144,56.160000000000004,2011-10-20 13:37:00,2011-10-20 13:37:00,0,£0-100,1 order
13368,623.4,2,327,21.49655172413793,2011-01-06 12:32:00,2011-03-28 09:59:00,80,£500-1k,2 orders
13369,308.28000000000003,1,149,22.020000000000003,2010-12-09 11:30:00,2010-12-09 11:30:00,0,£100-500,1 order
13370,754.87,1,343,19.355641025641027,2010-12-03 10:26:00,2010-12-03 10:26:00,0,£500-1k,1 order
13372,378.64,1,159,16.46260869565217,2011-09-11 12:46:00,2011-09-11 12:46:00,0,£100-500,1 order
13373,3312.25,3,1651,20.963607594936708,2011-03-08 14:35:00,2011-10-10 10:51:00,215,£1k-5k,3-4 orders
13375,778.65,1,442,21.044594594594592,2011-09-12 10:19:00,2011-09-12 10:19:00,0,£500-1k,1 order
13376,1019.76,3,493,19.240754716981133,2011-04-19 13:03:00,2011-09-01 16:16:00,135,£1k-5k,3-4 orders
13379,572.56,3,601,5.902680412371134,2011-07-26 12:26:00,2011-11-13 13:45:00,110,£500-1k,3-4 orders
13381,3639.31,6,2029,21.15877906976744,2011-02-14 10:10:00,2011-11-08 11:58:00,267,£1k-5k,5-9 orders
13382,222.99,1,131,14.866000000000001,2011-03-04 10:03:00,2011-03-04 10:03:00,0,£100-500,1 order
13384,4151.93,7,2422,27.315328947368425,2011-06-14 12:47:00,2011-11-09 11:04:00,147,£1k-5k,5-9 orders
13385,534.57,1,281,15.273428571428573,2011-01-14 09:52:00,2011-01-14 09:52:00,0,£500-1k,1 order
13388,677.1,2,282,19.345714285714287,2011-07-31 12:52:00,2011-07-31 12:52:00,0,£500-1k,2 orders
13389,797.96,3,429,15.646274509803922,2011-04-21 12:12:00,2011-11-28 14:01:00,221,£500-1k,3-4 orders
13390,544.08,1,224,41.8523076923077,2011-09-26 08:38:00,2011-09-26 08:38:00,0,£500-1k,1 order
13391,59.8,1,4,59.8,2011-05-20 10:50:00,2011-05-20 10:50:00,0,£0-100,1 order
13394,2520.02,8,2392,16.258193548387098,2011-02-03 10:39:00,2011-12-08 11:36:00,308,£1k-5k,5-9 orders
13395,307.72,1,336,14.653333333333334,2011-06-07 15:04:00,2011-06-07 15:04:00,0,£100-500,1 order
13396,1360.99,2,600,31.65093023255814,2011-01-24 13:37:00,2011-11-10 16:59:00,290,£1k-5k,2 orders
13397,1544.13,5,430,40.635000000000005,2011-01-04 13:50:00,2011-09-28 10:56:00,266,£1k-5k,5-9 orders
13398,457.34,1,281,17.59,2011-05-31 13:17:00,2011-05-31 13:17:00,0,£100-500,1 order
13402,621.23,2,479,15.92897435897436,2010-12-02 17:12:00,2011-08-04 15:51:00,244,£500-1k,2 orders
13403,75.0,1,44,25.0,2011-11-22 08:28:00,2011-11-22 08:28:00,0,£0-100,1 order
13404,252.49,2,111,22.953636363636363,2011-05-11 11:57:00,2011-12-08 15:37:00,211,£100-500,2 orders
13405,572.451,3,165,21.201888888888888,2011-01-26 09:27:00,2011-09-26 17:01:00,243,£500-1k,3-4 orders
13408,28117.04,62,16232,58.82225941422595,2010-12-01 10:39:00,2011-12-08 09:05:00,371,£10k+,20+ orders
13410,1003.06,5,518,35.82357142857143,2011-02-21 14:38:00,2011-11-15 15:33:00,267,£1k-5k,5-9 orders
13411,213.55,1,72,11.863888888888889,2011-08-24 13:57:00,2011-08-24 13:57:00,0,£100-500,1 order
13414,1390.5,3,1574,57.9375,2011-02-16 12:13:00,2011-07-29 11:45:00,162,£1k-5k,3-4 orders
13416,712.5,2,142,37.5,2011-09-19 14:43:00,2011-10-27 08:56:00,37,£500-1k,2 orders
13417,640.83,2,162,22.886785714285715,2011-05-18 16:26:00,2011-12-05 08:49:00,200,£500-1k,2 orders
13418,6127.43,18,3918,20.156019736842108,2010-12-02 10:45:00,2011-11-28 10:23:00,360,£5k-10k,10-19 orders
13419,221.06,1,275,13.81625,2011-10-07 12:49:00,2011-10-07 12:49:00,0,£100-500,1 order
13420,159.85,2,101,19.98125,2011-06-22 11:35:00,2011-07-13 08:48:00,20,£100-500,2 orders
13421,1851.08,2,1181,17.798846153846153,2011-02-22 15:46:00,2011-10-30 14:21:00,249,£1k-5k,2 orders
13422,2626.3,1,1326,20.67952755905512,2011-10-06 13:42:00,2011-10-06 13:42:00,0,£1k-5k,1 order
13425,1624.21,3,1123,20.823205128205128,2011-02-18 08:34:00,2011-08-23 17:13:00,186,£1k-5k,3-4 orders
13426,3641.32,10,2245,23.193121019108283,2010-12-15 12:43:00,2011-12-09 08:59:00,358,£1k-5k,10-19 orders
13427,582.6,3,545,20.089655172413792,2011-05-08 15:58:00,2011-11-20 13:02:00,195,£500-1k,3-4 orders
13428,218.47,1,156,2.952297297297297,2011-11-29 14:20:00,2011-11-29 14:20:00,0,£100-500,1 order
13429,1006.8,4,1390,15.02686567164179,2011-09-25 15:59:00,2011-11-29 09:10:00,64,£1k-5k,3-4 orders
13430,679.45,2,751,13.866326530612247,2011-09-14 14:26:00,2011-11-21 08:19:00,67,£500-1k,2 orders
13431,1269.1,2,672,27.589130434782607,2011-09-12 11:25:00,2011-10-03 13:49:00,21,£1k-5k,2 orders
13434,534.24,2,300,53.424,2011-09-04 10:35:00,2011-09-26 14:30:00,22,£500-1k,2 orders
13435,3809.8900000000003,7,2129,37.72168316831684,2011-06-03 17:07:00,2011-12-04 14:45:00,183,£1k-5k,5-9 orders
13436,196.89,1,76,16.4075,2011-12-08 10:33:00,2011-12-08 10:33:00,0,£100-500,1 order
13437,3408.06,7,1283,20.40754491017964,2011-06-02 14:30:00,2011-11-25 14:00:00,175,£1k-5k,5-9 orders
13439,283.71,1,242,5.253888888888889,2011-03-29 14:20:00,2011-03-29 14:20:00,0,£100-500,1 order
13441,296.64,1,204,22.818461538461538,2011-09-09 09:38:00,2011-09-09 09:38:00,0,£100-500,1 order
13447,1129.14,3,584,19.137966101694918,2011-11-04 10:10:00,2011-11-16 13:38:00,12,£1k-5k,3-4 orders
13448,3539.37,6,1660,18.150615384615385,2010-12-01 10:52:00,2011-11-23 12:33:00,357,£1k-5k,5-9 orders
13449,291.88,1,222,15.362105263157895,2011-11-16 08:28:00,2011-11-16 08:28:00,0,£100-500,1 order
13450,2043.7199999999998,6,1982,28.784788732394365,2011-05-05 19:48:00,2011-11-13 11:54:00,191,£1k-5k,5-9 orders
13451,2976.15,5,2149,6.718171557562077,2011-01-09 15:35:00,2011-11-13 15:58:00,308,£1k-5k,5-9 orders
13452,590.0,2,2,295.0,2011-03-14 11:38:00,2011-03-25 14:19:00,11,£500-1k,2 orders
13453,356.97999999999996,2,134,20.998823529411762,2011-02-23 09:44:00,2011-06-27 09:34:00,123,£100-500,2 orders
13455,1058.34,2,354,23.007391304347824,2010-12-08 13:11:00,2011-11-15 11:21:00,341,£1k-5k,2 orders
13456,1766.72,6,765,28.043174603174602,2011-05-16 15:34:00,2011-11-22 09:18:00,189,£1k-5k,5-9 orders
13458,9646.57,14,5508,25.252801047120418,2010-12-15 12:05:00,2011-12-02 15:29:00,352,£5k-10k,10-19 orders
13460,183.44,2,286,10.790588235294118,2011-10-21 09:50:00,2011-11-10 17:17:00,20,£100-500,2 orders
13461,1445.0,3,1170,53.51851851851852,2011-06-29 10:23:00,2011-11-01 09:01:00,124,£1k-5k,3-4 orders
13462,151.5,1,62,16.833333333333332,2011-04-01 11:20:00,2011-04-01 11:20:00,0,£100-500,1 order
13464,674.68,1,403,16.45560975609756,2011-10-12 15:01:00,2011-10-12 15:01:00,0,£500-1k,1 order
13466,307.9,1,259,18.11176470588235,2011-06-08 16:39:00,2011-06-08 16:39:00,0,£100-500,1 order
13467,1083.71,2,584,10.946565656565657,2011-11-03 16:56:00,2011-11-29 10:01:00,25,£1k-5k,2 orders
13468,5704.97,37,2589,18.89062913907285,2010-12-01 15:08:00,2011-12-08 10:39:00,371,£5k-10k,20+ orders
13470,165.0,2,100,16.5,2011-08-16 17:06:00,2011-09-01 14:57:00,15,£100-500,2 orders
13471,2531.58,4,1590,9.736846153846153,2011-10-23 13:10:00,2011-12-08 15:44:00,46,£1k-5k,3-4 orders
13473,422.64,2,266,20.125714285714285,2011-01-11 08:45:00,2011-10-10 11:20:00,272,£100-500,2 orders
13474,229.59,1,132,3.58734375,2011-04-17 13:53:00,2011-04-17 13:53:00,0,£100-500,1 order
13475,1431.78,4,1012,16.648604651162792,2011-02-14 12:36:00,2011-06-01 13:52:00,107,£1k-5k,3-4 orders
13476,1238.47,2,417,21.352931034482758,2011-03-03 14:43:00,2011-06-14 12:00:00,102,£1k-5k,2 orders
13477,1454.58,6,1021,18.41240506329114,2011-02-21 12:29:00,2011-11-02 12:04:00,253,£1k-5k,5-9 orders
13479,300.95,2,134,20.063333333333333,2011-04-19 11:27:00,2011-05-23 10:45:00,33,£100-500,2 orders
13481,1804.56,5,1142,16.55559633027523,2011-03-28 09:07:00,2011-10-25 09:07:00,211,£1k-5k,5-9 orders
13482,184.64,1,116,16.785454545454545,2011-04-21 17:03:00,2011-04-21 17:03:00,0,£100-500,1 order
13483,140.34,1,160,14.034,2011-10-05 11:53:00,2011-10-05 11:53:00,0,£100-500,1 order
13484,313.8,1,44,39.225,2011-04-12 16:30:00,2011-04-12 16:30:00,0,£100-500,1 order
13485,454.24,1,277,19.749565217391304,2011-04-20 13:58:00,2011-04-20 13:58:00,0,£100-500,1 order
13486,1122.41,3,669,16.2668115942029,2011-07-07 17:19:00,2011-09-22 13:13:00,76,£1k-5k,3-4 orders
13487,575.4,3,265,16.923529411764704,2010-12-21 14:54:00,2011-10-13 12:07:00,295,£500-1k,3-4 orders
13488,8968.31,13,4518,21.25191943127962,2010-12-07 13:01:00,2011-11-22 14:41:00,350,£5k-10k,10-19 orders
13489,449.52,4,560,32.10857142857143,2011-02-18 10:42:00,2011-08-26 13:16:00,189,£100-500,3-4 orders
13491,1215.82,10,903,14.137441860465115,2010-12-02 14:30:00,2011-10-19 08:32:00,320,£1k-5k,10-19 orders
13492,1269.84,3,408,25.3968,2011-05-09 10:06:00,2011-07-26 14:25:00,78,£1k-5k,3-4 orders
13493,618.63,2,380,77.32875,2011-02-25 16:42:00,2011-03-09 15:35:00,11,£500-1k,2 orders
13494,316.26000000000005,1,162,17.570000000000004,2011-02-01 11:58:00,2011-02-01 11:58:00,0,£100-500,1 order
13495,2044.8700000000001,5,829,42.60145833333333,2010-12-06 15:14:00,2011-12-02 11:21:00,360,£1k-5k,5-9 orders
13496,653.33,2,341,18.66657142857143,2010-12-15 10:17:00,2011-11-29 10:58:00,349,£500-1k,2 orders
13497,348.05,2,163,18.318421052631578,2010-12-06 11:37:00,2011-03-02 09:04:00,85,£100-500,2 orders
13499,1159.11,5,1365,27.59785714285714,2011-03-15 08:52:00,2011-11-22 11:21:00,252,£1k-5k,5-9 orders
13500,1166.77,3,609,17.950307692307693,2011-08-09 12:20:00,2011-11-16 15:35:00,99,£1k-5k,3-4 orders
13501,1340.32,1,560,25.775384615384613,2011-02-24 18:59:00,2011-02-24 18:59:00,0,£1k-5k,1 order
13502,292.0,3,264,16.22222222222222,2011-01-20 09:03:00,2011-11-23 10:39:00,307,£100-500,3-4 orders
13503,216.85,1,248,12.755882352941176,2011-09-29 13:23:00,2011-09-29 13:23:00,0,£100-500,1 order
13504,295.93,1,178,13.451363636363636,2011-10-06 13:20:00,2011-10-06 13:20:00,0,£100-500,1 order
13505,4393.63,4,2486,20.435488372093022,2011-04-21 12:07:00,2011-09-28 11:56:00,159,£1k-5k,3-4 orders
13506,458.52,2,324,17.635384615384616,2010-12-05 12:15:00,2011-01-27 13:53:00,53,£100-500,2 orders
13507,2479.16,4,1597,15.303456790123455,2011-07-17 11:50:00,2011-12-06 13:13:00,142,£1k-5k,3-4 orders
13508,110.97,1,24,9.2475,2011-04-10 11:58:00,2011-04-10 11:58:00,0,£100-500,1 order
13509,979.72,7,1106,22.266363636363636,2011-02-28 13:27:00,2011-12-01 10:10:00,275,£500-1k,5-9 orders
13510,1791.56,4,1386,15.578782608695652,2011-06-09 09:32:00,2011-12-08 13:46:00,182,£1k-5k,3-4 orders
13512,251.21,1,143,16.747333333333334,2011-03-24 10:03:00,2011-03-24 10:03:00,0,£100-500,1 order
13513,205.1,1,109,20.509999999999998,2011-08-05 11:50:00,2011-08-05 11:50:00,0,£100-500,1 order
13514,152.20000000000002,1,40,38.050000000000004,2011-09-27 09:39:00,2011-09-27 09:39:00,0,£100-500,1 order
13515,891.12,4,681,15.103728813559322,2011-04-06 10:33:00,2011-09-28 11:26:00,175,£500-1k,3-4 orders
13516,1389.41,3,985,31.5775,2011-04-15 11:06:00,2011-11-18 13:15:00,217,£1k-5k,3-4 orders
13517,2128.42,3,1369,15.09517730496454,2011-06-13 08:44:00,2011-10-11 11:43:00,120,£1k-5k,3-4 orders
13518,659.4399999999999,1,392,17.353684210526314,2011-09-15 10:29:00,2011-09-15 10:29:00,0,£500-1k,1 order
13519,122.75,1,23,15.34375,2011-09-22 18:24:00,2011-09-22 18:24:00,0,£100-500,1 order
13520,3624.35,6,1649,38.97150537634408,2010-12-03 10:36:00,2011-10-12 10:20:00,312,£1k-5k,5-9 orders
13521,1093.65,3,736,2.508371559633028,2011-11-29 15:09:00,2011-12-08 13:50:00,8,£1k-5k,3-4 orders
13522,125.80000000000001,1,44,25.160000000000004,2011-11-09 15:11:00,2011-11-09 15:11:00,0,£100-500,1 order
13523,3964.88,5,1752,23.051627906976744,2010-12-08 14:22:00,2011-11-06 15:11:00,333,£1k-5k,5-9 orders
13524,680.1800000000001,5,324,25.191851851851855,2011-05-04 12:26:00,2011-10-30 12:34:00,179,£500-1k,5-9 orders
13525,628.78,2,394,104.79666666666667,2011-04-05 15:36:00,2011-11-25 12:01:00,233,£500-1k,2 orders
13527,2287.51,7,1692,10.257892376681616,2011-01-17 11:17:00,2011-11-06 12:04:00,293,£1k-5k,5-9 orders
13529,307.76,2,74,20.517333333333333,2011-05-19 11:50:00,2011-09-22 09:15:00,125,£100-500,2 orders
13531,483.8,2,174,21.990909090909092,2010-12-08 15:03:00,2011-05-18 16:56:00,161,£100-500,2 orders
13532,210.31,1,129,3.1865151515151515,2011-11-06 12:25:00,2011-11-06 12:25:00,0,£100-500,1 order
13533,270.79,3,204,3.563026315789474,2011-03-17 12:47:00,2011-06-10 11:54:00,84,£100-500,3-4 orders
13534,5870.08,25,2961,19.83135135135135,2010-12-16 15:23:00,2011-12-07 14:52:00,355,£5k-10k,20+ orders
13536,3448.29,7,2136,19.264189944134078,2011-09-25 13:30:00,2011-12-08 16:38:00,74,£1k-5k,5-9 orders
13538,1280.85,7,175,51.233999999999995,2011-01-28 10:40:00,2011-10-27 16:34:00,272,£1k-5k,5-9 orders
13539,631.34,3,320,17.063243243243242,2011-02-03 15:23:00,2011-09-15 10:18:00,223,£500-1k,3-4 orders
13544,291.41,2,127,3.349540229885058,2011-04-13 12:09:00,2011-10-31 11:57:00,200,£100-500,2 orders
13546,626.99,3,359,6.397857142857143,2011-05-23 12:14:00,2011-11-27 14:50:00,188,£500-1k,3-4 orders
13548,682.41,2,441,5.503306451612903,2011-04-10 11:35:00,2011-09-04 14:50:00,147,£500-1k,2 orders
13549,918.2,7,458,18.00392156862745,2011-04-11 13:42:00,2011-11-14 09:20:00,216,£500-1k,5-9 orders
13551,91.80000000000001,1,12,22.950000000000003,2011-01-24 14:46:00,2011-01-24 14:46:00,0,£0-100,1 order
13552,3740.07,12,1417,34.31256880733945,2011-01-28 10:10:00,2011-10-04 15:19:00,249,£1k-5k,10-19 orders
13555,4149.28,4,2660,30.50941176470588,2011-05-22 11:06:00,2011-09-27 12:36:00,128,£1k-5k,3-4 orders
13557,584.06,2,546,17.178235294117645,2011-03-04 12:14:00,2011-11-11 15:24:00,252,£500-1k,2 orders
13558,605.06,4,344,3.457485714285714,2011-10-02 13:01:00,2011-12-04 11:24:00,62,£500-1k,3-4 orders
13560,174.37,1,64,5.283939393939394,2011-12-02 13:11:00,2011-12-02 13:11:00,0,£100-500,1 order
13561,141.85999999999999,1,83,10.132857142857143,2011-05-08 12:39:00,2011-05-08 12:39:00,0,£100-500,1 order
13562,1799.33,3,757,21.943048780487803,2011-04-08 12:42:00,2011-09-19 10:51:00,163,£1k-5k,3-4 orders
13563,777.53,2,209,15.867959183673468,2011-07-22 17:21:00,2011-09-16 14:45:00,55,£500-1k,2 orders
13564,1749.02,3,661,21.07253012048193,2010-12-06 17:26:00,2011-07-18 14:33:00,223,£1k-5k,3-4 orders
13565,240.22,2,172,6.321578947368421,2011-01-09 14:28:00,2011-11-20 14:33:00,315,£100-500,2 orders
13566,874.71,2,575,4.969943181818182,2011-09-18 12:40:00,2011-10-30 11:59:00,41,£500-1k,2 orders
13568,192.85,1,70,4.382954545454545,2011-06-19 14:42:00,2011-06-19 14:42:00,0,£100-500,1 order
13569,373.75,2,164,4.397058823529412,2010-12-07 12:29:00,2011-11-22 13:07:00,350,£100-500,2 orders
13570,239.49,1,161,8.870000000000001,2011-04-10 13:36:00,2011-04-10 13:36:00,0,£100-500,1 order
13571,2092.32,12,1759,6.1358357771261005,2011-03-31 12:43:00,2011-11-27 10:47:00,240,£1k-5k,10-19 orders
13572,1384.25,1,534,41.946969696969695,2011-05-18 11:59:00,2011-05-18 11:59:00,0,£1k-5k,1 order
13573,294.4,2,303,11.323076923076922,2011-03-31 14:47:00,2011-10-20 14:33:00,202,£100-500,2 orders
13575,732.0699999999999,5,449,15.914565217391303,2011-06-16 14:24:00,2011-11-16 13:14:00,152,£500-1k,5-9 orders
13576,6717.34,18,2646,53.312222222222225,2010-12-01 17:24:00,2011-11-29 15:34:00,362,£5k-10k,10-19 orders
13577,1687.6000000000001,4,791,20.33253012048193,2011-04-12 10:33:00,2011-11-14 15:19:00,216,£1k-5k,3-4 orders
13579,467.04,2,176,20.30608695652174,2010-12-05 16:10:00,2011-11-25 08:41:00,354,£100-500,2 orders
13581,118.0,1,30,11.8,2011-02-03 14:41:00,2011-02-03 14:41:00,0,£100-500,1 order
